timestamp,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
2017-04-11 00:00:00,11-Apr-2017,6.50,23020.08,24790.75,21345.58,1260.25,5108.00,0.00,11750.00,0.00,1270.67,1692.25,0.00,741.33,142.83,262.75,0.00,,
2017-04-11 06:00:00,11-Apr-2017,18.50,30710.58,31534.08,28448.00,1873.08,5108.00,2839.08,11750.00,0.00,62.50,1986.83,0.00,886.42,-29.42,-81.25,0.00,,
2017-04-11 12:00:00,11-Apr-2017,30.50,28905.08,29780.83,26600.08,2739.33,5108.00,4930.83,11750.00,0.00,28.00,1952.92,0.00,888.58,-139.50,-208.25,0.00,,
2017-04-11 18:00:00,11-Apr-2017,42.50,30965.75,31522.58,28766.00,2428.33,5108.00,290.75,11750.00,0.00,10.42,1892.50,0.00,939.92,50.33,110.33,0.00,,
2017-04-12 00:00:00,12-Apr-2017,6.50,21519.25,23277.08,20128.08,2361.33,5108.00,0.00,11750.00,0.00,1257.83,1383.17,0.00,536.25,247.00,286.08,0.00,,
2017-04-12 06:00:00,12-Apr-2017,18.50,31315.83,31910.25,29052.25,2785.42,5108.00,1765.67,11750.00,0.00,54.58,1818.75,0.00,966.50,33.67,211.92,0.00,,
2017-04-12 12:00:00,12-Apr-2017,30.50,30210.25,30961.33,27976.75,3327.33,5108.00,3981.67,11750.00,56.00,3.33,1997.08,0.00,995.83,-159.50,-144.25,0.00,,
2017-04-12 18:00:00,12-Apr-2017,42.50,31517.17,32314.00,29138.67,2352.92,5108.00,209.08,11750.00,33.33,17.17,1932.17,0.00,953.33,-178.33,-101.08,0.00,,
2017-04-13 00:00:00,13-Apr-2017,6.50,22928.25,24778.83,20926.00,1565.17,5108.00,0.00,11750.00,0.00,1350.58,1598.42,0.00,791.33,166.25,315.00,0.00,,
2017-04-13 06:00:00,13-Apr-2017,18.50,32181.50,32959.08,29229.00,1438.92,5108.00,2236.67,11750.00,138.25,57.75,1918.17,0.00,830.50,-113.17,-198.92,0.00,,
2017-04-13 12:00:00,13-Apr-2017,30.50,32443.83,33322.42,29699.33,1666.25,5108.00,3219.17,11750.00,20.33,5.33,1997.42,0.00,926.33,-154.83,-238.83,0.00,,
2017-04-13 18:00:00,13-Apr-2017,42.50,32504.17,33311.08,29676.42,1118.33,5108.00,173.17,11750.00,59.33,30.25,1988.92,0.00,934.42,-108.25,-196.75,0.00,,
2017-04-14 00:00:00,14-Apr-2017,6.50,22910.25,24930.17,20805.67,921.08,5108.00,0.00,11750.00,0.00,1519.92,1701.17,0.00,753.17,242.58,476.75,0.00,,
2017-04-14 06:00:00,14-Apr-2017,18.50,28212.42,29026.50,25196.92,1067.92,5108.00,1327.08,11750.00,0.00,156.83,1946.83,0.00,345.25,11.75,102.92,0.00,,
2017-04-14 12:00:00,14-Apr-2017,30.50,28891.58,29665.75,25904.00,1890.17,5108.00,2489.92,11750.00,40.33,4.00,1971.58,0.00,728.08,-197.50,-110.58,0.00,,
2017-04-14 18:00:00,14-Apr-2017,42.50,29776.58,30389.92,27171.42,1968.92,5108.00,110.92,11750.00,24.67,9.00,1889.00,0.00,935.00,-35.83,-11.33,0.00,,
2017-04-15 00:00:00,15-Apr-2017,6.50,20886.25,22123.42,19244.92,1961.92,5108.00,0.00,11750.00,0.00,737.17,1108.17,0.00,690.00,129.00,252.75,0.00,,
2017-04-15 06:00:00,15-Apr-2017,18.50,24793.00,25447.50,22784.25,2445.00,5108.00,2243.33,11750.00,0.00,146.50,1618.17,0.00,808.17,47.67,201.50,0.00,,
2017-04-15 12:00:00,15-Apr-2017,30.50,22848.33,23652.42,20963.00,3018.83,5108.00,5222.50,11750.00,0.00,5.33,1648.75,0.00,793.00,-135.67,-148.92,0.00,,
2017-04-15 18:00:00,15-Apr-2017,42.50,27977.42,28513.75,25526.17,1752.83,5108.00,385.08,11750.00,50.17,15.42,1940.42,0.00,947.25,-40.00,77.58,0.00,,
2017-04-16 00:00:00,16-Apr-2017,6.50,21095.75,22524.42,19101.25,1103.75,5108.00,0.00,11750.00,0.00,928.67,1648.17,0.00,819.17,120.33,304.25,0.00,,
2017-04-16 06:00:00,16-Apr-2017,18.50,24029.25,24818.50,21190.58,944.25,5108.00,2400.33,11750.00,0.00,289.25,1878.58,0.00,936.83,188.33,283.00,0.00,,
2017-04-16 12:00:00,16-Apr-2017,30.50,27513.83,28018.17,24367.50,1069.75,5108.00,2858.33,11750.00,0.00,4.33,1732.33,0.00,952.42,132.92,240.00,0.00,,
2017-04-16 18:00:00,16-Apr-2017,42.50,28465.42,29005.67,25487.58,741.17,5108.00,182.33,11750.00,0.00,26.42,1980.17,0.00,989.00,94.08,341.08,0.00,,
2017-04-17 00:00:00,17-Apr-2017,6.50,21850.75,23331.83,19409.83,610.17,5108.00,0.00,11750.00,0.00,981.08,1895.08,0.00,927.67,184.83,474.33,0.00,,
2017-04-17 06:00:00,17-Apr-2017,18.50,26907.08,27770.33,23783.50,525.25,5108.00,1873.75,11750.00,39.42,361.08,1978.83,0.00,1010.92,97.17,170.83,0.00,,
2017-04-17 12:00:00,17-Apr-2017,30.50,28658.00,29297.33,25663.58,815.92,5108.00,3580.83,11750.00,30.17,6.00,1996.50,0.00,1009.17,-80.42,-76.17,0.00,,
2017-04-17 18:00:00,17-Apr-2017,42.50,30681.67,31303.83,27778.58,769.50,5108.00,211.75,11750.00,51.08,126.08,1980.00,0.00,940.75,-6.17,63.75,0.00,,
2017-04-18 00:00:00,18-Apr-2017,6.50,22542.08,24831.08,20059.17,708.50,5108.00,0.00,11750.00,0.00,1789.00,1895.17,0.00,911.08,197.67,0.00,0.00,,
2017-04-18 06:00:00,18-Apr-2017,18.50,31194.42,31859.33,27674.33,880.42,5108.00,3580.67,11750.00,0.00,73.00,1954.33,0.00,945.50,2.08,0.00,0.00,,
2017-04-18 12:00:00,18-Apr-2017,30.50,31109.00,31854.75,27650.42,848.42,5108.00,5791.67,11750.00,0.00,1.67,1858.58,0.00,1000.83,-244.08,0.00,0.00,,
2017-04-18 18:00:00,18-Apr-2017,42.50,33373.33,33956.83,30152.00,687.67,5108.00,364.42,11750.00,50.58,31.83,1996.50,0.00,1000.67,-67.08,0.00,0.00,,
2017-04-19 00:00:00,19-Apr-2017,6.50,24216.25,26409.50,21893.25,569.83,5108.00,0.33,11750.00,0.00,1693.25,1988.83,0.00,975.50,206.50,0.00,0.00,,
2017-04-19 06:00:00,19-Apr-2017,18.50,32442.75,33081.75,29110.58,568.25,5108.00,3231.83,11750.00,6.17,34.67,1921.67,0.00,767.08,-15.33,0.00,0.00,,
2017-04-19 12:00:00,19-Apr-2017,30.50,31744.75,32496.42,28552.00,710.00,5108.00,4966.67,11750.00,0.00,2.67,1996.50,0.00,997.42,-249.00,0.00,0.00,,
2017-04-19 18:00:00,19-Apr-2017,42.50,33324.83,33944.92,30292.08,692.17,5108.00,230.75,11750.00,72.08,108.00,1997.00,0.00,994.42,-34.75,0.00,0.00,,
2017-04-20 00:00:00,20-Apr-2017,6.50,23686.42,25729.25,21669.58,806.50,5108.00,0.58,11750.00,0.00,1542.83,1997.00,0.00,883.08,245.25,0.00,0.00,,
2017-04-20 06:00:00,20-Apr-2017,18.50,33325.08,33888.75,30450.67,1036.33,5108.00,1953.00,11750.00,118.75,67.00,1925.58,0.00,811.08,-16.67,0.00,0.00,,
2017-04-20 12:00:00,20-Apr-2017,30.50,33353.08,34016.00,30637.33,1445.17,5108.00,3021.67,11750.00,54.33,2.17,1996.92,0.00,997.25,-215.08,0.00,0.00,,
2017-04-20 18:00:00,20-Apr-2017,42.50,33115.33,33756.58,30337.17,1041.33,5108.00,149.25,11750.00,52.50,101.92,1811.25,0.00,978.50,-43.25,0.00,0.00,,
2017-04-21 00:00:00,21-Apr-2017,6.50,23155.17,25169.42,21420.75,1149.58,5108.00,0.25,11750.00,0.00,1514.25,1420.42,0.00,765.42,247.33,0.00,0.00,,
2017-04-21 06:00:00,21-Apr-2017,18.50,32312.17,32965.92,29805.75,1755.08,5108.00,1571.00,11750.00,108.67,56.42,1329.17,0.00,979.08,-33.67,0.00,0.00,,
2017-04-21 12:00:00,21-Apr-2017,30.50,32099.75,32850.92,29674.67,2133.50,5108.00,2436.67,11750.00,0.00,3.17,1546.00,0.00,1008.42,-242.92,0.00,0.00,,
2017-04-21 18:00:00,21-Apr-2017,42.50,31974.33,32529.17,29298.50,1095.92,5108.00,146.25,11750.00,83.58,7.67,1670.67,0.00,972.17,-111.25,0.00,0.00,,
2017-04-22 00:00:00,22-Apr-2017,6.50,22917.67,24769.42,20795.00,719.50,5108.00,0.33,11750.00,0.00,1352.42,1652.83,0.00,858.17,243.83,0.00,0.00,,
2017-04-22 06:00:00,22-Apr-2017,18.50,27510.75,28106.75,24755.92,698.67,5108.00,2597.08,11750.00,68.83,92.08,1946.67,0.00,975.50,36.83,0.00,0.00,,
2017-04-22 12:00:00,22-Apr-2017,30.50,25472.67,26215.17,22744.83,856.83,5108.00,5399.17,11750.00,11.50,3.00,1850.42,0.00,925.83,-251.00,0.00,0.00,,
2017-04-22 18:00:00,22-Apr-2017,42.50,29584.42,30096.75,26737.75,590.58,5108.00,367.67,11750.00,29.42,9.67,1849.83,0.00,951.75,63.42,0.00,0.00,,
2017-04-23 00:00:00,23-Apr-2017,6.50,22539.08,24337.92,20248.67,376.50,5108.00,0.25,11750.00,0.00,1298.83,1701.25,0.00,1000.92,247.00,0.00,0.00,,
2017-04-23 06:00:00,23-Apr-2017,18.50,24937.00,25471.17,22252.67,486.25,5108.00,2954.83,11750.00,137.42,122.83,1835.83,0.00,995.58,80.00,0.00,0.00,,
2017-04-23 12:00:00,23-Apr-2017,30.50,25717.08,26316.67,23411.25,1358.67,5108.00,5052.50,11750.00,45.67,3.67,1449.33,0.00,926.75,-137.50,0.00,0.00,,
2017-04-23 18:00:00,23-Apr-2017,42.50,28529.33,28889.92,26282.67,1721.25,5108.00,364.17,11750.00,180.83,10.67,1719.92,0.00,934.42,22.25,0.00,0.00,,
2017-04-24 00:00:00,24-Apr-2017,6.50,21211.83,22802.42,19590.00,1559.83,5108.00,0.17,11750.00,0.00,1090.58,1439.58,0.00,653.92,231.00,0.00,0.00,,
2017-04-24 06:00:00,24-Apr-2017,18.50,32510.58,33155.33,29703.25,1720.75,5108.00,1986.58,11750.00,49.00,50.33,1929.58,0.00,976.50,-89.58,0.00,0.00,,
2017-04-24 12:00:00,24-Apr-2017,30.50,33268.25,33930.33,30721.42,2903.08,5108.00,2980.83,11750.00,46.50,1.50,1996.25,0.00,999.92,-192.33,0.00,0.00,,
2017-04-24 18:00:00,24-Apr-2017,42.50,32382.50,32804.17,29471.08,2624.75,5108.00,247.50,11750.00,82.83,5.00,1734.33,0.00,862.33,204.42,0.00,0.00,,
2017-04-25 00:00:00,25-Apr-2017,6.50,23546.75,25317.50,21607.00,2071.58,5108.00,1.17,11750.00,0.00,1271.50,1512.92,0.00,797.08,246.42,0.00,0.00,,
2017-04-25 06:00:00,25-Apr-2017,18.50,31813.58,32498.17,29171.92,2540.00,5108.00,3498.75,11750.00,0.00,54.67,1936.75,0.00,967.00,-57.67,0.00,0.00,,
2017-04-25 12:00:00,25-Apr-2017,30.50,31918.75,32535.33,29236.42,2934.83,5108.00,4762.50,11750.00,105.08,2.00,1996.58,0.00,998.42,-215.92,0.00,0.00,,
2017-04-25 18:00:00,25-Apr-2017,42.50,33459.67,34061.83,30893.83,2197.25,5108.00,319.42,11750.00,11.83,45.25,1863.08,0.00,971.17,-19.50,0.00,0.00,,
2017-04-26 00:00:00,26-Apr-2017,6.50,24409.75,26209.00,22167.25,1631.58,5108.00,0.58,11750.00,0.00,1299.25,1706.58,0.00,838.33,246.33,0.00,0.00,,
2017-04-26 06:00:00,26-Apr-2017,18.50,33745.50,34460.50,30440.25,1566.17,5108.00,3041.17,11750.00,0.00,59.33,1406.42,0.00,983.58,-100.25,0.00,0.00,,
2017-04-26 12:00:00,26-Apr-2017,30.50,33946.08,34705.17,30428.75,1378.50,5108.00,4756.67,11750.00,0.00,7.08,1103.08,0.00,1003.08,-252.00,0.00,0.00,,
2017-04-26 18:00:00,26-Apr-2017,42.50,34922.42,35691.83,31920.08,907.75,5108.00,338.58,11750.00,0.00,80.50,1941.67,0.00,956.92,-182.00,0.00,0.00,,
2017-04-27 00:00:00,27-Apr-2017,6.50,25289.17,27233.00,23384.33,1106.67,5108.00,0.75,11750.00,0.00,1443.83,1483.17,0.00,839.50,244.67,0.00,0.00,,
2017-04-27 06:00:00,27-Apr-2017,18.50,34021.25,34738.67,31304.83,1711.00,5108.00,2772.92,11750.00,0.00,58.92,1531.17,0.00,974.67,-102.08,0.00,0.00,,
2017-04-27 12:00:00,27-Apr-2017,30.50,35232.83,35924.83,32421.25,2180.00,5108.00,2861.67,11750.00,62.58,2.92,1531.67,0.00,1001.50,-252.00,0.00,0.00,,
2017-04-27 18:00:00,27-Apr-2017,42.50,34687.25,35462.92,31823.75,1311.83,5108.00,188.67,11750.00,12.58,119.00,1816.50,0.00,970.83,-165.17,0.00,0.00,,
2017-04-28 00:00:00,28-Apr-2017,6.50,25009.58,26997.92,22677.08,593.25,5108.00,0.92,12000.00,0.00,1488.33,1749.33,0.00,877.08,233.08,0.00,0.00,,
2017-04-28 06:00:00,28-Apr-2017,18.50,34408.67,35103.58,31040.92,431.83,5108.00,2472.25,12000.00,21.92,56.00,1954.08,0.00,1004.17,-100.00,0.00,0.00,,
2017-04-28 12:00:00,28-Apr-2017,30.50,34121.67,34784.58,30791.75,502.92,5108.00,2983.33,12000.00,85.17,6.75,1997.00,0.00,999.67,-241.42,0.00,0.00,,
2017-04-28 18:00:00,28-Apr-2017,42.50,33094.33,33494.42,29957.08,461.83,5108.00,179.08,12000.00,154.08,17.75,1803.17,0.00,960.92,33.08,0.00,0.00,,
2017-04-29 00:00:00,29-Apr-2017,6.50,23649.17,25484.17,21481.00,626.67,5108.00,0.33,12000.00,0.00,1335.00,1700.92,0.00,765.25,238.08,0.00,0.00,,
2017-04-29 06:00:00,29-Apr-2017,18.50,28155.00,28638.83,25554.17,1056.50,5108.00,2153.00,12000.00,27.00,10.83,1946.50,0.00,962.17,246.33,0.00,0.00,,
2017-04-29 12:00:00,29-Apr-2017,30.50,27103.67,27595.25,24647.33,1877.00,5108.00,3702.50,12000.00,12.17,3.75,1864.58,0.00,913.17,217.58,0.00,0.00,,
2017-04-29 18:00:00,29-Apr-2017,42.50,28747.75,29220.58,26104.92,1926.25,5108.00,285.67,12000.00,39.33,12.17,1897.42,0.00,932.92,246.75,0.00,0.00,,
2017-04-30 00:00:00,30-Apr-2017,6.50,20341.92,22173.92,18552.58,2364.58,5108.00,2.75,12000.00,0.00,1332.00,1246.58,0.00,779.83,245.67,0.00,0.00,,
2017-04-30 06:00:00,30-Apr-2017,18.50,22369.33,23321.50,20562.08,2970.83,5108.00,2783.42,12000.00,0.00,452.17,1289.42,0.00,808.50,245.33,0.00,0.00,,
2017-04-30 12:00:00,30-Apr-2017,30.50,25308.67,25807.00,23434.42,3371.50,5108.00,3123.08,12000.00,39.67,6.42,1615.00,0.00,726.08,78.92,0.00,0.00,,
2017-04-30 18:00:00,30-Apr-2017,42.50,28230.75,28660.50,25989.50,2284.50,5108.00,131.25,12000.00,122.42,52.33,1881.08,0.00,935.08,228.92,0.00,0.00,,
2017-05-01 00:00:00,01-May-2017,6.50,21489.08,23165.50,19646.00,1650.67,5108.00,0.92,12000.00,0.00,1176.42,1306.75,0.00,805.50,247.17,0.00,0.00,,
2017-05-01 06:00:00,01-May-2017,18.50,26409.25,27308.17,23940.42,1730.33,5108.00,1985.92,12000.00,21.92,407.08,1729.67,0.00,835.33,109.25,0.00,0.00,,
2017-05-01 12:00:00,01-May-2017,30.50,27688.17,28378.75,25123.33,1986.83,5108.00,3804.17,12000.00,0.00,1.33,1796.92,0.00,737.00,-189.50,0.00,0.00,,
2017-05-01 18:00:00,01-May-2017,42.50,30335.50,30758.33,27554.67,1244.67,5108.00,316.58,12000.00,89.67,11.08,1946.50,0.00,920.67,133.75,0.00,0.00,,
2017-05-02 00:00:00,02-May-2017,6.50,22986.17,24921.33,20710.67,680.50,5108.00,3.67,12000.00,0.00,1435.17,1688.58,0.00,799.00,244.58,0.00,0.00,,
2017-05-02 06:00:00,02-May-2017,18.50,31880.08,32586.25,28699.17,582.25,5108.00,3364.67,12000.00,13.58,76.92,1912.17,0.00,928.33,-67.67,0.00,0.00,,
2017-05-02 12:00:00,02-May-2017,30.50,32830.67,33579.50,29765.08,1089.42,5108.00,3774.17,12000.00,0.00,2.08,1337.58,0.00,828.42,-246.75,0.00,0.00,,
2017-05-02 18:00:00,02-May-2017,42.50,32582.83,33186.92,29765.83,1215.67,5108.00,251.58,12000.00,0.00,48.00,1591.00,0.00,933.58,17.58,0.00,0.00,,
2017-05-03 00:00:00,03-May-2017,6.50,22887.92,24732.00,20755.92,1251.08,5108.00,2.17,12000.00,0.00,1344.08,1372.25,0.00,779.58,221.25,0.00,0.00,,
2017-05-03 06:00:00,03-May-2017,18.50,31860.67,32552.50,28928.17,1847.33,5108.00,2589.17,12000.00,0.00,55.83,1111.58,0.00,951.58,-61.75,0.00,0.00,,
2017-05-03 12:00:00,03-May-2017,30.50,32473.50,33363.08,29849.00,2521.17,5108.00,3314.17,12000.00,4.75,2.08,242.42,0.00,992.50,-186.25,0.00,0.00,,
2017-05-03 18:00:00,03-May-2017,42.50,32485.25,33076.08,29825.25,1732.17,5108.00,182.50,12000.00,30.00,6.08,1452.83,0.00,978.33,-63.58,0.00,0.00,,
2017-05-04 00:00:00,04-May-2017,6.50,22947.42,24800.17,20868.83,1387.83,5108.00,1.42,12000.00,0.00,1352.75,1705.92,0.00,795.08,247.58,0.00,0.00,,
2017-05-04 06:00:00,04-May-2017,18.50,30941.00,31575.75,28177.83,2101.08,5108.00,2799.08,12000.00,0.00,59.08,1750.50,0.00,937.00,9.83,0.00,0.00,,
2017-05-04 12:00:00,04-May-2017,30.50,29244.50,30116.83,26710.50,2933.25,5108.00,4986.67,12000.00,0.00,3.42,399.00,0.00,981.50,-203.83,0.00,0.00,,
2017-05-04 18:00:00,04-May-2017,42.50,31275.83,31864.33,28807.42,2178.25,5108.00,357.92,12000.00,0.00,52.67,1558.67,0.00,974.58,105.67,0.00,0.00,,
2017-05-05 00:00:00,05-May-2017,6.50,22214.92,23788.33,20234.25,1675.58,5108.00,5.58,12000.00,0.00,1073.42,1700.17,0.00,801.58,245.17,0.00,0.00,,
2017-05-05 06:00:00,05-May-2017,18.50,29664.08,30152.08,26814.50,2141.08,5108.00,3484.58,12000.00,77.58,46.25,1870.83,0.00,979.92,76.25,0.00,0.00,,
2017-05-05 12:00:00,05-May-2017,30.50,27814.08,28323.25,25449.50,2825.08,5108.00,5479.17,12000.00,0.00,2.08,1816.00,0.00,724.92,53.17,0.00,0.00,,
2017-05-05 18:00:00,05-May-2017,42.50,30170.92,30571.42,27550.67,1975.42,5108.00,361.33,12000.00,105.83,6.33,1930.83,0.00,960.50,223.00,0.00,0.00,,
2017-05-06 00:00:00,06-May-2017,6.50,21439.50,23276.50,19511.67,1633.25,5108.00,3.08,12000.00,0.00,1337.00,1289.58,0.00,779.25,246.33,0.00,0.00,,
2017-05-06 06:00:00,06-May-2017,18.50,26887.08,27379.17,24494.00,1911.67,5108.00,1932.42,12000.00,174.67,166.75,1828.58,0.00,971.75,238.08,0.00,0.00,,
2017-05-06 12:00:00,06-May-2017,30.50,27984.92,28425.42,25648.75,1845.83,5108.00,2973.33,12000.00,137.33,4.83,1994.50,0.00,1006.58,-64.75,0.00,0.00,,
2017-05-06 18:00:00,06-May-2017,42.50,29865.58,30233.92,27100.33,911.50,5108.00,189.08,12000.00,150.50,11.50,1946.08,0.00,962.42,154.92,0.00,0.00,,
2017-05-07 00:00:00,07-May-2017,6.50,21984.17,23863.42,19925.17,678.75,5108.00,3.50,12000.00,0.00,1379.25,1698.75,0.00,797.42,246.08,0.00,0.00,,
2017-05-07 06:00:00,07-May-2017,18.50,25039.00,25682.50,22646.58,940.58,5108.00,2424.83,12000.00,29.08,170.17,1895.83,0.00,935.50,161.92,0.00,0.00,,
2017-05-07 12:00:00,07-May-2017,30.50,25278.67,25881.17,22872.83,1394.00,5108.00,5342.50,12000.00,0.00,3.33,1996.33,0.00,997.67,-33.67,0.00,0.00,,
2017-05-07 18:00:00,07-May-2017,42.50,28347.25,28822.83,25936.75,1556.50,5108.00,448.17,12000.00,30.50,6.08,1913.33,0.00,927.50,231.00,0.00,0.00,,
2017-05-08 00:00:00,08-May-2017,6.50,20899.42,22585.42,19198.42,1688.67,5108.00,3.25,12000.00,0.00,1186.00,1700.58,0.00,801.75,245.00,0.00,0.00,,
2017-05-08 06:00:00,08-May-2017,18.50,31393.83,32016.00,28802.58,2076.67,5108.00,2551.33,12000.00,0.00,56.58,1933.42,0.00,782.58,42.33,0.00,0.00,,
2017-05-08 12:00:00,08-May-2017,30.50,31848.58,32495.33,28906.42,1913.25,5108.00,4714.17,12000.00,59.50,3.75,1995.67,0.00,995.17,-198.75,0.00,0.00,,
2017-05-08 18:00:00,08-May-2017,42.50,32502.92,32984.50,29537.17,1202.25,5108.00,378.92,12000.00,83.58,63.17,1947.25,0.00,970.92,192.08,0.00,0.00,,
2017-05-09 00:00:00,09-May-2017,6.50,23720.50,25494.42,21415.33,510.33,5108.00,4.25,12000.00,0.00,1273.92,1699.92,0.00,819.67,247.00,0.00,0.00,,
2017-05-09 06:00:00,09-May-2017,18.50,33929.58,34238.25,30399.42,419.67,5108.00,2157.58,12000.00,291.67,45.25,1671.17,0.00,997.92,39.67,0.00,0.00,,
2017-05-09 12:00:00,09-May-2017,30.50,32536.50,33265.25,29521.33,476.25,5108.00,5058.33,12000.00,2.08,4.08,1986.33,0.00,976.00,-226.75,0.00,0.00,,
2017-05-09 18:00:00,09-May-2017,42.50,32844.42,33513.25,29990.92,434.00,5108.00,507.83,12000.00,44.17,199.00,1947.25,0.00,969.17,134.50,0.00,0.00,,
2017-05-10 00:00:00,10-May-2017,6.50,23876.75,25820.92,21731.58,396.17,5108.00,10.25,12000.00,0.00,1444.17,1699.25,0.00,667.00,247.92,0.00,0.00,,
2017-05-10 06:00:00,10-May-2017,18.50,31279.92,31923.08,28147.00,398.00,5108.00,4140.42,12000.00,23.67,47.67,1914.25,0.00,718.75,-43.67,0.00,0.00,,
2017-05-10 12:00:00,10-May-2017,30.50,29344.42,30088.92,26165.75,484.17,5108.00,6888.33,12000.00,0.00,3.67,1996.17,0.00,971.92,-240.83,0.00,0.00,,
2017-05-10 18:00:00,10-May-2017,42.50,32055.92,32568.00,28996.08,485.25,5108.00,573.83,12000.00,75.67,72.42,1996.58,0.00,998.00,124.83,0.00,0.00,,
2017-05-11 00:00:00,11-May-2017,6.50,23153.08,25035.17,20973.67,645.58,5108.00,13.00,12000.00,0.00,1382.08,1996.00,0.00,987.83,247.50,0.00,0.00,,
2017-05-11 06:00:00,11-May-2017,18.50,31134.67,31779.00,28147.67,909.83,5108.00,3248.92,12000.00,48.67,59.33,1996.08,0.00,1001.08,-48.58,0.00,0.00,,
2017-05-11 12:00:00,11-May-2017,30.50,30883.17,31583.75,28042.42,1425.25,5108.00,4560.83,12000.00,47.42,3.33,1929.75,0.00,973.33,-244.67,0.00,0.00,,
2017-05-11 18:00:00,11-May-2017,42.50,31456.75,31971.50,28847.17,1203.17,5108.00,332.00,12000.00,48.08,38.17,1972.58,0.00,812.67,91.42,0.00,0.00,,
2017-05-12 00:00:00,12-May-2017,6.50,22795.00,24753.42,20975.08,1019.67,5108.00,4.75,12000.00,0.00,1458.42,1849.25,0.00,898.83,246.08,0.00,0.00,,
2017-05-12 06:00:00,12-May-2017,18.50,33024.17,33403.25,30090.42,1056.25,5108.00,1564.92,12000.00,206.33,11.33,1971.00,0.00,991.50,24.33,0.00,0.00,,
2017-05-12 12:00:00,12-May-2017,30.50,32773.00,33292.67,29834.25,1279.00,5108.00,3071.67,12000.00,135.08,8.33,1711.75,0.00,967.58,-145.58,0.00,0.00,,
2017-05-12 18:00:00,12-May-2017,42.50,31180.17,31684.00,28412.83,1101.92,5108.00,277.42,12000.00,31.08,9.08,1880.42,0.00,920.42,116.08,0.00,0.00,,
2017-05-13 00:00:00,13-May-2017,6.50,21167.25,22605.50,19044.75,1046.83,5108.00,6.33,12000.00,0.00,938.25,1503.50,0.00,807.83,248.33,0.00,0.00,,
2017-05-13 06:00:00,13-May-2017,18.50,25760.00,26330.25,22865.00,1423.58,5108.00,2040.58,12000.00,87.92,158.17,1614.67,0.00,805.17,101.33,0.00,0.00,,
2017-05-13 12:00:00,13-May-2017,30.50,25129.42,25633.33,22589.08,2143.83,5108.00,4145.83,12000.00,0.00,3.92,1698.75,0.00,801.00,200.42,0.00,0.00,,
2017-05-13 18:00:00,13-May-2017,42.50,27204.67,27713.25,24920.83,1720.17,5108.00,385.83,12000.00,50.25,58.83,1699.00,0.00,792.67,230.08,0.00,0.00,,
2017-05-14 00:00:00,14-May-2017,6.50,19670.75,21578.83,18024.50,1461.58,5108.00,5.17,12000.00,0.00,1408.08,1308.17,0.00,718.42,247.25,0.00,0.00,,
2017-05-14 06:00:00,14-May-2017,18.50,22420.58,23275.08,20258.83,1352.75,5108.00,3523.83,12000.00,0.00,354.50,1627.42,0.00,829.42,239.58,0.00,0.00,,
2017-05-14 12:00:00,14-May-2017,30.50,23538.08,24042.92,21527.33,1699.67,5108.00,5885.83,12000.00,0.00,4.83,1728.08,0.00,831.50,165.67,0.00,0.00,,
2017-05-14 18:00:00,14-May-2017,42.50,27959.75,28359.33,25380.00,1128.17,5108.00,518.33,12000.00,111.83,12.33,1931.58,0.00,959.83,238.75,0.00,0.00,,
2017-05-15 00:00:00,15-May-2017,6.50,20281.17,22140.33,18479.08,1447.00,5108.00,9.50,12000.00,0.00,1360.17,1370.92,0.00,563.25,245.75,0.00,0.00,,
2017-05-15 06:00:00,15-May-2017,18.50,31474.67,31984.75,28979.25,2492.50,5108.00,946.17,12000.00,21.92,31.83,1927.25,0.00,0.50,192.08,0.00,0.00,,
2017-05-15 12:00:00,15-May-2017,30.50,33539.75,34071.42,30750.25,2947.92,5108.00,1705.00,12000.00,111.83,8.00,1995.92,0.00,0.00,-82.42,0.00,0.00,,
2017-05-15 18:00:00,15-May-2017,42.50,31083.25,31625.92,28580.33,2365.33,5108.00,129.08,12000.00,52.50,96.17,1931.92,0.00,0.00,229.42,0.00,0.00,,
2017-05-16 00:00:00,16-May-2017,6.50,20747.42,22819.50,19345.25,2229.92,5108.00,7.33,12000.00,0.00,1572.58,1600.83,0.00,0.00,247.58,0.00,0.00,,
2017-05-16 06:00:00,16-May-2017,18.50,30515.58,31056.50,28367.75,2565.17,5108.00,1867.75,12000.00,0.00,25.92,1927.42,0.00,0.00,156.75,0.00,0.00,,
2017-05-16 12:00:00,16-May-2017,30.50,32173.08,32865.42,29884.17,2788.33,5108.00,2733.33,12000.00,0.00,5.58,1995.83,0.00,0.00,-186.75,0.00,0.00,,
2017-05-16 18:00:00,16-May-2017,42.50,32024.92,32580.58,29376.83,972.50,5108.00,267.25,12000.00,0.00,55.67,1948.42,0.00,0.00,188.17,0.00,0.00,,
